,restaurant_name,restaurant_phone,restaurant_website,hours,price_range,price_range_num,restaurant_id,last_updated,address.city,address.state,address.postal_code,address.street,address.formatted,geo.lat,geo.lon,cuisine_1,cuisine_2,cuisine_3,cuisine_4,cuisine_5,cuisine_6,menu_name,section_name,description,menu_items.name,menu_items.description,menu_items.price
407,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Breakfast (Until 12 Pm),,Special Foul,"Hearty chili like broad beans smashed and spiced, then garnished and mixed with fresh diced tomatoes, jalapeno peppers, awaze and onions, served hot with dollop of yogurt and egg with a choice of olive oil. Spicy.",7.95
408,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Breakfast (Until 12 Pm),,Beef Stew Fir-fir,Pieces of injera (traditional Ethiopian bread) soaked in segawat (spicy beef stew). Spicy.,7.95
409,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Breakfast (Until 12 Pm),,Breakfast Combo,"Beef stew fir fir, kinche and scrambled egg, served with 2 French bread.",8.95
410,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Breakfast (Until 12 Pm),,Scrambled Egg,With tomatoes onions and jalapeno peppers served with 2 French bread.,7.5
411,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Breakfast (Until 12 Pm),,Scrambled Egg with Beef,"Scrambled egg with beef, tomatoes, chopped onions, and jalapeno pepper, served with 2 French bread.",7.95
412,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Breakfast (Until 12 Pm),,Quanta Fir-fir,"Spiced beef jerky cooked with berbere sauce, then blended with strip of injera. Spicy.",8.95
413,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Breakfast (Until 12 Pm),,Kita Fir-fir,"Ch-chee-be-sa. Smashed kita (ethiopian bread, similar to pita bread) mixed with herbal butter and mitmita. Spicy.",8.25
414,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Breakfast (Until 12 Pm),,Breakfast Egg Sandwich,1 toasted French bread stuffed with 2 eggs.,3.95
415,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Breakfast (Until 12 Pm),,Breakfast Kitfo Sandwich,1 toasted French bread stuffed with kitfo.,6.75
416,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Breakfast (Until 12 Pm),,Jumbo Combo,"Beef stew fir fir, kinche, scrambled egg, and kita fir fir.",8.95
417,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Breakfast (Until 12 Pm),,Breakfast Dullet,"Lamb tripe mixed with lean red beef, diced onions, garlic, jalapeno, cardamom, mitmita and herbal butter. Spicy.",9.95
418,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Breakfast (Until 12 Pm),,Ethiopian injera,1 Gluten free Ethiopian injera,2.5
419,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Breakfast (Until 12 Pm),,Ethiopian injera,Gluten free injera 1 pack (4 pcs),10.0
420,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Appetizers,,Lentil Sambusa,"Crispy pastry triangled shaped filled with lentils spiced with onion, garlic and jalapeno pepper.",2.5
421,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Appetizers,,Beef Sambusa,"Crispy pastry triangled shaped filled with beef spiced with onion, garlic and jalapeno pepper.",2.75
422,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Appetizers,,Habesha Salad,"Romaine lettuce with onions, tomatoes and jalapeno pepper $ served with house vinaigrette dressing.",7.95
423,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Appetizers,,Timatim Fit-fit,"Served cold. Pieces of injera soaked into a juice of tomatoes, onions, and jalapeno pepper.",10.95
424,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Vegetarian Entrees,,Regular Veggie 4 Item Combo,"Spicy lentils, yellow peas, collard greens and house salad. Vegetarian.",12.95
425,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Vegetarian Entrees,,Special Veggie 6 Item Combo,"Spicy lentils, yellow peas, collard greens, cabbage, shiro and house salad. Vegetarian.",14.95
426,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Vegetarian Entrees,,Deluxe Veggie 10 Item Combo,"Spicy lentils, yellow peas, collard greens, cabbage, shiro, house salad, mild lentils, spicy potato, tomato salad and yemetad shiro. Vegetarian.",18.95
427,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Vegetarian Entrees,,Kulet Fir-fir,"Spicy vegetarian stew mixed with injera. Seneg karia - jalapeno pepper stuffed with tomato, onions and spice. Vegetarian. Spicy.",14.95
428,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,"Pasta, Rice and Fish",,Tomato Sauce Only,"A choice of pasta, macaroni or rice.",10.95
429,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,"Pasta, Rice and Fish",,Tomato Sauce and Fish Cutlet,"A choice of pasta, macaroni or rice.",13.95
430,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,"Pasta, Rice and Fish",,Meat Sauce,"A choice of pasta, macaroni or rice.",13.5
431,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,"Pasta, Rice and Fish",,Beef Tibs and Light Tomato Sauce,"A choice of pasta, macaroni or rice.",13.5
432,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,"Pasta, Rice and Fish",,Lamb Tips and Light Tomato Sauce,"A choice of pasta, macaroni or rice.",14.95
433,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,"Pasta, Rice and Fish",,Meat Sauce and Fish Cutlet,"A choice of pasta, macaroni or rice.",14.95
434,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,"Pasta, Rice and Fish",,Salad with Fish Cutlet,"A choice of pasta, macaroni or rice.",12.5
435,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,"Pasta, Rice and Fish",,Salad with Croaker Fish,"A choice of pasta, macaroni or rice.",10.5
436,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,"Pasta, Rice and Fish",,Fish Dullet,"Boneless tilapia fish filet sauteed with onion, jalapeno, garlic, cardamom prepared with olive oil.",14.95
437,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,"Pasta, Rice and Fish",,Tilpia Fish Cutlet Only,,7.0
438,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,"Pasta, Rice and Fish",,Croaker Fish Only,,8.95
439,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Key Wot,Spicy beef stew.,13.95
440,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Alicha Wot,Mild lamb stew.,13.95
441,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Menchet Abesh,Ground beef in mild or spicy sauce.,13.95
442,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Tripa,Beef tripe and beef tongue in mild sauce.,13.95
443,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Gomen Besiga,Mild beef stew prepared with collard greens.,13.95
444,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Doro Wot,"Traditional dish, chicken stew simmered in berbere sauce and herbal butter served with injera. Spicy.",14.95
445,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Misto,Mild and spicy. A combination of key wot and alicha wot. Spicy.,14.95
446,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Maheberawi,"A choice of 4 items, from key wot, alicia wot, tripa, menchet, gomen besiga or any veggie items. Spicy.",16.95
447,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Meat and Veggie Combo No. 1,"Mild and spicy. Spicy lentils, yellow peas, collard greens, cabbage, shiro, house salad, key wot, alicha wot, gomen besega, door wot and menchet abesh. Spicy.",28.95
448,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Meat and Veggie Combo No. 2,"Mild and spicy. Spicy lentils, yellow peas, collard greens, house salad, key wot, alicha, gomen besga, menchet abesh, doro wot and beef tibs. Spicy.",28.95
449,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Regular Kitfo,"Beef tartar seasoned with herbal butter, mitmita, and cardamom. Spicy.",15.95
450,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Special Kitfo,"Beef tartar seasoned with herbal butter, mitmita, and cardamom, served with collard greens and homemade cottage cheese. Spicy.",17.95
451,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,50/50,A combination of any 2 items.,17.95
452,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Gored Gored,Chunked beef lightly cooked sauteed with onion and jalapeno with herbal butter and awaze.,13.95
453,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Habesha Tibs,"Well done, medium well or juicy. Tender beef or lamb sauteed with onion and jalapeno with a touch of fresh garlic, tomato and sauce.",13.95
454,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Kitfo Dullet,"Regular kitfo made with diced onions, garlic and diced jalapeno pepper. Spicy.",15.95
455,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Dullet,"Lamb tripe mixed with lean red beef, diced onions, garlic, jalapeno, cardamom, mitmita and herbal butter. Spicy.",16.95
456,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Tibs Fir-fir,Awaze tibs mixed with injera. Spicy.,15.95
457,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Gir Giro Special Tibs,"Larger portion of lamb tibs sauteed with onions, jalapeno with a touch of fresh garlic, tomato and special sauce.",15.95
458,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Millennium Tibs,"Prime short ribs without the bone sauteed with onion, jalapeno in a touch of fresh garlic, tomato and sauce.",16.95
459,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Awaze Tibs,"Cubed tender beef, marinated and cooked with tomato jalapeno, garlic berbere sauce. Spicy.",14.95
460,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Qwanta Fir-fir,Dried beef jerky in spicy wot stew mixed with injera. Spicy.,16.95
461,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Banatu,Kulet wot fir-fir served with homemade cheese. Spicy.,16.95
462,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,Alicha Fit-fit,Mild lamb stew mixed with injera.,15.95
463,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,4 Item Kintot,Mild and spicy.,29.95
464,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Beef and Lamb Entrees,,1 pack (4 pcs) Ethiopian gluten free injera,1 pack (4 pcs) Ethiopian gluten free injera,10.0
465,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Desserts,,Baklava,,3.5
466,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Desserts,,Cake,tiramisu,3.95
467,Habesha Market and Carry-out,(202) 232-1919,,Daily: 8:30am-11pm,$$,2,3891636377023735,2021-01-05T07:13:04.556Z,Washington,DC,20001,1919 9th St NW,"1919 9th St NW Washington, DC 20001",38.916363,-77.023735,Ethiopian,Vegetarian,,,,,Main,Desserts,,Ethiopian Gluten Free Injeera,Gluten free.,2.5
468,Zpizza,(202) 347-8472,,Sun-Thu: 11am-9pm Fri-Sat: 11am-10pm,$$$,3,3889968977023317,2021-01-05T07:13:04.669Z,Washington,DC,20001,806 H St NW,"806 H St NW Washington, DC 20001",38.899689,-77.023317,Italian,Pizza,Vegan,,,,Main,Beverages,Beverages,20 oz. Soda,,2.05
469,Zpizza,(202) 347-8472,,Sun-Thu: 11am-9pm Fri-Sat: 11am-10pm,$$$,3,3889968977023317,2021-01-05T07:13:04.669Z,Washington,DC,20001,806 H St NW,"806 H St NW Washington, DC 20001",38.899689,-77.023317,Italian,Pizza,Vegan,,,,Main,Beverages,Beverages,Bottled Water,,1.85
470,Zpizza,(202) 347-8472,,Sun-Thu: 11am-9pm Fri-Sat: 11am-10pm,$$$,3,3889968977023317,2021-01-05T07:13:04.669Z,Washington,DC,20001,806 H St NW,"806 H St NW Washington, DC 20001",38.899689,-77.023317,Italian,Pizza,Vegan,,,,Main,Beverages,Beverages,2 Liter Soda,,3.95
471,Zpizza,(202) 347-8472,,Sun-Thu: 11am-9pm Fri-Sat: 11am-10pm,$$$,3,3889968977023317,2021-01-05T07:13:04.669Z,Washington,DC,20001,806 H St NW,"806 H St NW Washington, DC 20001",38.899689,-77.023317,Italian,Pizza,Vegan,,,,Main,Shareables,Shareables,Zwings,Perfectly crisped hormone-free chicken wings hand tossed in tangy Buffalo or sweet barbecue sauce and served with ranch dipping sauce. 8 Piece.,7.95
472,Zpizza,(202) 347-8472,,Sun-Thu: 11am-9pm Fri-Sat: 11am-10pm,$$$,3,3889968977023317,2021-01-05T07:13:04.669Z,Washington,DC,20001,806 H St NW,"806 H St NW Washington, DC 20001",38.899689,-77.023317,Italian,Pizza,Vegan,,,,Main,Shareables,Shareables,Parmesan Flatbread Sticks,Baked pizza dough topped with garlic butter and Parmesan. Served with homemade marinara sauce.,4.5
473,Zpizza,(202) 347-8472,,Sun-Thu: 11am-9pm Fri-Sat: 11am-10pm,$$$,3,3889968977023317,2021-01-05T07:13:04.669Z,Washington,DC,20001,806 H St NW,"806 H St NW Washington, DC 20001",38.899689,-77.023317,Italian,Pizza,Vegan,,,,Main,Shareables,Shareables,Hummus Plate,"Hummus, feta, Greek olives, roasted peppers, cucumber slices, Zbread (pizza dough brushed with olive oil and salt, baked until crispy).",7.95
474,Zpizza,(202) 347-8472,,Sun-Thu: 11am-9pm Fri-Sat: 11am-10pm,$$$,3,3889968977023317,2021-01-05T07:13:04.669Z,Washington,DC,20001,806 H St NW,"806 H St NW Washington, DC 20001",38.899689,-77.023317,Italian,Pizza,Vegan,,,,Main,Shareables,Shareables,Garlic Bread,Fresh baked baguette with homemade garlic butter.,3.95
475,Zpizza,(202) 347-8472,,Sun-Thu: 11am-9pm Fri-Sat: 11am-10pm,$$$,3,3889968977023317,2021-01-05T07:13:04.669Z,Washington,DC,20001,806 H St NW,"806 H St NW Washington, DC 20001",38.899689,-77.023317,Italian,Pizza,Vegan,,,,Main,Salads,Salads,Caesar Salad,"Hand-leafed romaine, homemade croutons and shaved Parmesan with Caesar dressing.",6.95
